## RECSRecommendations Upload File;
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.;
## RECS;
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.;
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.;
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.;
## RECSentity.id,entity.brand,entity.os,entity.release_date;
630,i-mate,Microsoft Windows Mobile 5.0 Smartphone,2005;
631,Celkon,Android 4.2.2,2014;
632,Asus,Microsoft Windows Mobile 6.1 Professional,2009;
633,Motorola,Feature phone,2005;
"634,Apple,""watchOS 3.0, up to 6.2.8"",2016";
"635,ZTE,""Android 6, nubia UI 4"",2016";
636,Yezz,Feature phone,2014;
637,QMobile,Android 4.2,2014;
638,Motorola,Android 1.5,2009;
639,Celkon,Android 4.4.2,2015;
"640,vivo,""Android 7.1.1, up to 8.0, Funtouch 3.2"",2017";
641,LG,Feature phone,2006;
642,Sagem,Feature phone,2006;
643,Emporia,Feature phone,2012;
644,Maxon,Feature phone,2000;
645,Samsung,Feature phone,2014;
"646,Xiaomi,""Android 10, MIUI 12"",2020";
"647,QMobile,""Android 4.2, up to 4.4"",2014";
"648,Motorola,""Android 3.2, up to 4.0"",2011";
649,Lava,Android 6.0,2016;
650,Wiko,Android 6.0,2016;
651,Samsung,bada 2.0,2011;
652,Acer,Android 5.1,2015;
653,Samsung,Feature phone,2009;
"654,Samsung,""Android 4.4.2, TouchWiz UI"",2014";
655,Samsung,Feature phone,2004;
656,Siemens,Microsoft Windows CE 3.0 for PocketPC,2001;
657,alcatel,Feature phone,2004;
"658,Coolpad,""Android 6.0, eUI 5.6"",2016";
659,Panasonic,Android 5.1,2016;
660,Nokia,Feature phone,2007;
661,alcatel,Feature phone,2011;
662,Micromax,Android 7.0,2017;
663,Microsoft,Microsoft Windows 10,2015;
"664,vivo,""Android 8.1, Funtouch 4"",2018";
"665,BlackBerry,""BlackBerry OS 5.0, up"",2010";
666,Vodafone,Android 6.0,2016;
667,Sony,Feature phone,2005;
668,Samsung,Feature phone,2012;
669,O2,Microsoft Smartphone 2003,2003;
670,LG,Feature phone,2002;
671,Gionee,Android 4.4.2,2015;
672,Motorola,Android 9.0,2019;
673,XOLO,Android 4.2,2013;
674,LG,Android 4.0.3,2012;
675,LG,Android 4.1.2,2013;
676,Lenovo,Android 5.0,0;
677,Micromax,Android 5.1,2015;
678,Micromax,Feature phone,2013;
679,verykool,Feature phone,2011;
680,Siemens,Feature phone,2004;
681,Huawei,Android 4.3,2014;
682,HTC,Android 8.1,2018;
"683,Apple,""watchOS 1.0, up to 4.3.2"",2015";
"684,Huawei,""Android 2.1, up to 2.2"",2010";
685,Prestigio,Android 4.0,2013;
"686,Motorola,""Android 7.1.1, up to Android 9.0"",2017";
687,Allview,Android 6.0,2016;
"688,Huawei,""Android 6.0, up to 7.0, EMUI 4.1"",2016";
"689,vivo,""Android 10, Funtouch 10.5 or Funtouch 11"",2020";
"690,Tecno,""Android 8.1, HIOS 4.1"",2019";
691,Energizer,Feature phone,2015;
692,Coolpad,Android 7.1,0;
693,Coolpad,Android 5.1,2016;
694,Sony,Feature phone,2001;
695,Samsung,Android 4.0,2012;
"696,Oppo,""Android 4.3, ColorOS 1.4"",2014";
697,Micromax,Android 5.1,2016;
698,Panasonic,Android 5.1,2015;
699,Philips,Android 5.1,2015;
"700,Nokia,""Android 10, up to Android 11"",2020";
701,HTC,Microsoft Windows Mobile 6.1 Professional,2008;
702,Samsung,bada OS,2010;
703,Prestigio,Android 4.1,2013;
704,Thuraya,WinCE 4.2,2007;
705,Palm,Palm OS 5.4.9,2006;
706,Sony,Feature phone,2008;
707,Sagem,Feature phone,2003;
708,Motorola,Feature phone,2010;
"709,Amazon,""Android 9.0, Fire OS 7"",2020";
710,Sewon,Feature phone,2004;
"711,Allview,""Android 4.2, up to 4.4.2"",2013";
712,BenQ-Siemens,Feature phone,2006;
713,BlackBerry,BlackBerry OS 6.0,2010;
714,HTC,Microsoft Windows Mobile 5.0 Smartphone,2006;
715,Micromax,Android 2.3.5,2012;
"716,HTC,""Android 2.3.4, up to 4.0, Sense UI 3.6"",2011";
"717,Honor,""Android 6.0, EMUI 4.1"",2016";
718,Maxwest,Android 4.2.2,2014;
719,Celkon,Feature phone,2010;
"720,Huawei,""Android 10, EMUI 11, no Google Play Services"",2020";
"721,Honor,""Android 9.0, EMUI 9"",2020";
722,O2,Feature phone,2006;
723,Samsung,Feature phone,2013;
"724,HTC,""Android OS, Sense UI"",2012";
725,Lenovo,Android 5.1,2015;
"726,Xiaomi,""Android 4.4.4, MIUI 6"",2015";
"727,Nokia,""Symbian 9.4, Series 60 rel. 5"",2010";
728,Celkon,Feature phone,2011;
729,QMobile,Android 4.4.2,2015;
730,Wiko,Android 5.1,2015;
731,Philips,Feature phone,2008;
732,HTC,Android 4.2.2,2013;
733,Micromax,Android 5.0,2015;
734,Haier,Feature phone,2004;
735,alcatel,Feature phone,2009;
736,Xiaomi,Proprietary OS,2020;
737,Bird,Feature phone,0;
738,Maxwest,Android 6.0,2017;
"739,Samsung,""Android 9.0, up to Android 11, One UI 3.1"",2019";
740,ZTE,Android 5.1.1,2015;
741,Tel.Me.,Feature phone,2003;
"742,Nokia,""Symbian 6.1, Series 60 v1.0 UI"",2004";
743,Mitsubishi,Feature phone,2000;
744,Samsung,Feature phone,2010;
745,BlackBerry,BlackBerry OS,2003;
746,Philips,Feature phone,2004;
747,Plum,Feature phone,2017;
748,Samsung,Feature phone,2003;
"749,HTC,""Android 2.3, Sense UI"",0";
750,Oppo,Android 4.4,2015;
"751,Apple,""watchOS 4.0, up to 7.6"",2017";
752,Spice,Android 4.4.2,2014;
"753,Tecno,""Android 10, HIOS 6.0"",2020";
"754,Samsung,""Android 4.4.2, up to 6.0.1, TouchWiz UI"",2014";
"755,Meizu,""Android 7.1.2, Flyme 7.3"",2018";
"756,Meizu,""Android 7, Flyme 7.3"",2017";
"757,Huawei,""Android 4.0, up to 4.2"",2012";
758,Philips,Android 4.2,2013;
759,ZTE,Android 4.2,2014;
760,Nokia,Feature phone,2010;
761,Ericsson,Feature phone,1997;
762,Philips,Feature phone,2012;
"763,Sony,""Android 4.2, up to 5.1"",2013";
764,LG,Android OS,2014;
765,LG,Feature phone,2011;
766,Coolpad,Android 8.1,2018;
"767,Gionee,""Android 6.0, Amigo 3.5"",2017";
768,Samsung,Feature phone,2007;
769,Gigabyte,Android 4.0,2011;
770,Samsung,Android 4.2,2013;
771,LG,Android 5.1,2015;
772,BLU,Feature phone,2011;
773,Motorola,Linux,2004;
774,HP,Android 4.4.2,2014;
775,LG,Android 4.4.2,2014;
776,XOLO,Android 4.4.2,2014;
777,Sagem,Feature phone,2008;
778,Nokia,Feature phone,2009;
779,Panasonic,Android 7.0,2017;
780,Lava,Android 6.0,2017;
781,Archos,Android 4.1.2,2013;
782,Samsung,Android 4.2.2,2013;
783,verykool,Android 7.0,2017;
784,Pantech,Feature phone,2009;
785,TCL,Android 10,0;
786,Energizer,Android 8.0,2018;
787,VK,Feature phone,2005;
788,Philips,Android 4.1,2013;
789,HP,Android 4.4.2,2014;
790,Meizu,Android 4.4.4,2015;
791,alcatel,Android 2.3,2012;
"792,Gionee,""Android 4.2, upgrad&#1072"",2014";
793,Energizer,KaiOS,2021;
794,LG,Feature phone,2009;
"795,Nokia,""Symbian 9.3, S60 rel. 3.2"",2010";
796,Micromax,Android 4.0,2013;
"797,Samsung,""Android 7.1, up to Android 9.0, One UI"",2017";
798,alcatel,Feature phone,2004;
799,Nokia,Feature phone,2007;
800,Nokia,Microsoft Windows Phone 7.5 Mango,2012;
801,Samsung,Tizen OS,2013;
802,Infinix,Android 8.1,2018;
803,Karbonn,Feature phone,2012;
804,Spice,Android 2.2,2011;
805,BLU,Android 4.2,2013;
806,Nokia,Android 8.1 Oreo,2018;
"807,Nvidia,""Android 5.0, up to 7.0"",2015";
808,Panasonic,Android 4.0,2012;
809,Benefon,Feature phone,2000;
"810,Xiaomi,""Android 10, MIUI 12"",2020";
"811,XOLO,""Android 4.2, up to 4.4.2"",2014";
812,Celkon,Feature phone,2011;
"813,Sony,""Android 5.0, 6.0, up to 7.0"",2015";
814,Plum,Android 6.0,2018;
815,Amoi,Feature phone,2006;
816,Spice,Android 4.1,2013;
817,BLU,Android 5.1,2016;
"818,Sony,""Android-based, OMS 2.5"",2011";
819,LG,Feature phone,2010;
"820,Meizu,""Android 9.0, Flyme 7.3"",2019";
"821,Xiaomi,""Android 10, up to Android 11, MIUI 12"",2020";
822,alcatel,Feature phone,2007;
823,Philips,Feature phone,2008;
824,Huawei,Android 4.0,2013;
825,Motorola,Microsoft Smartphone 2003,2004;
826,Motorola,Feature phone,2008;
827,Ericsson,Feature phone,2000;
"828,Apple,""iOS 7, up to iPadOS 12.4.6"",2013";
829,NIU,Feature phone,2013;
"830,BlackBerry,""BlackBerry OS 10.3.1, up to 10.3.2"",2014";
"831,Xiaomi,""Android 9.0, up to Android 10, MIUI 12"",2019";
"832,Meizu,""Android 4.4.4, Flyme 4"",2014";
833,Philips,Feature phone,2005;
"834,Huawei,""Android 9.0, EMUI 9.1"",2019";
835,Innostream,Feature phone,2004;
836,O2,Feature phone,2005;
837,alcatel,Feature phone,2008;
"838,HTC,""Android 4.0, not up to 4.1, Sense UI 4"",2012";
839,Haier,Feature phone,2005;
840,ZTE,Android 6.0,2016;
841,Motorola,Feature phone,2004;
"842,Nokia,""Android 8.1, up to Android 10, Android One"",2018";
843,BLU,Android 9.0,2019;
"844,HTC,""Android 4.0, not up to 4.1, Sense UI 4"",2012";
845,Motorola,Android 2.1,2009;
846,Samsung,Tizen 1.0 OS,2012;
"847,Samsung,""Android 6.0, up to 7.0, TouchWiz UI"",2016";
"848,Samsung,""Android 5.0, up to 6.0.1"",2015";
849,Philips,Feature phone,2010;
850,LG,Feature phone,2010;
"851,Sony,""Android 4.4.4, Timescape UI"",0";
"852,Allview,""Android 4.2.2, up to 4.4.2"",2014";
853,BLU,Android 4.2,2013;
854,XCute,Feature phone,2005;
855,Ulefone,Android 9.0,2019;
856,Orange,Feature phone,2011;
857,HTC,Android 9,2019;
858,Karbonn,Microsoft Windows Phone 8.1,2014;
859,BLU,Android 6.0,2016;
860,Micromax,Feature phone,2012;
861,alcatel,Android 4.4.2,2014;
862,Samsung,Feature phone,2006;
863,Vodafone,Android 4.4.2,2015;
864,Motorola,Android 2.2,2011;
865,Samsung,Feature phone,2008;
866,Samsung,Android 4.2,2013;
867,Lava,Android 4.4.2,2015;
868,Nokia,Feature phone,2009;
869,HP,Android 4.2.2,2014;
"870,ZTE,""Android 9.0, Nubia UI"",2019";
871,Ulefone,Android 9.0,2019;
872,HTC,Android 10,2020;
873,i-mate,Microsoft Windows Mobile 6.1 Professional,2009;
874,Nokia,Feature phone,2008;
875,Sendo,Feature phone,0;
"876,Huawei,""Android 2.1, up to 2.2"",2010";
877,Micromax,Android 2.3.6,2012;
878,Wiko,Android 5.1,2015;
879,Tel.Me.,Feature phone,0;
"880,Motorola,""Android 10, up to Android 11, Android One"",2020";
881,Celkon,Feature phone,2013;
882,Toshiba,Feature phone,2006;
883,Asus,Android 4.4.2,2014;
884,Sendo,Feature phone,0;
885,alcatel,Android 6.0.1,2016;
886,Samsung,Feature phone,2008;
887,BLU,Android 4.2,2013;
888,Amoi,Feature phone,2003;
889,Samsung,Feature phone,2009;
890,Samsung,Microsoft Windows Phone 8,2013;
"891,Google,""Android 9.0, up to Android 11"",2018";
892,Huawei,Feature phone,2010;
"893,Motorola,""Android-based, OMS 2.5"",2011";
"894,Asus,""Android 4.0, up to 4.2"",2012";
895,Samsung,Microsoft Windows Mobile 6.5 Professional,2009;
896,Micromax,Feature phone,2011;
897,Sony,Feature phone,2005;
898,Sagem,Feature phone,2003;
"899,vivo,""Android 9.0, up to Android 10, Funtouch 10"",2020";
900,Philips,Feature phone,2012;
"901,Asus,""Android 5.0, up to 6.0, ZenUI"",2015";
902,LG,Feature phone,2006;
903,Sharp,Feature phone,2010;
904,Nokia,Feature phone,2009;
905,LG,Android 6.0.1,2016;
906,i-mobile,Feature phone,2006;
907,Celkon,Android 4.0.4,2013;
908,Micromax,Android 5.0.2,2015;
909,Nokia,Feature phone,2004;
910,Nokia,Feature phone,2011;
"911,HTC,""Android 4.0.4, Sense UI"",2012";
912,LG,Feature phone,2007;
913,Toshiba,Feature phone,2006;
914,Asus,Feature phone,2007;"ble to 4.4.2"",2012"
915,Emporia,Feature phone,2013;
"916,Apple,""watchOS 3.0, up to 6.2.8"",2016";
"917,Nokia,""Symbian^3, up to Nokia Belle OS"",2011";
918,BLU,Android 9.0,2019;
919,Spice,Android 4.0,2013;
"920,LG,""Android 4.1.2, upgrad&#1072";
921,Sony,Android 7.1,2017;
922,Benefon,Feature phone,1999;
923,alcatel,Android 4.2,2013;
924,Lenovo,Android 7.0,2018;
925,Wiko,Android 9.0 Pie,2020;
926,NIU,Feature phone,2012;
927,Qtek,Microsoft Windows Mobile 2003 SE Smartphone,2004;
928,Samsung,Feature phone,2005;
929,Spice,Feature phone,0;
930,Spice,Feature phone,2010;
"931,Nokia,""Microsoft Windows Phone 8, up to 8.1"",2014";
932,Samsung,Android 2.3.6,2012;
"933,Asus,""Android 8.0, up to Android 9.0, ZenUI 5"",2018";
934,Prestigio,Android 4.1,2013;
935,Micromax,Android 5.1,2016;
936,Huawei,Android 4.1,2013;
937,Micromax,Feature phone,2013;
938,Samsung,Feature phone,2007;
"939,HTC,""Android 2.2, 2.3, up to 4.0, Sense UI 3.6"",2011";
940,Acer,Android 6.0,2016;
"941,Xiaomi,""Android 8.1, MIUI 9.5"",2018";
"942,QMobile,""Android 5.1.1, Amigo OS 3.1"",2016";
943,BLU,Android 9.0,2019;
944,Samsung,Feature phone,2009;
945,Panasonic,Feature phone,2003;
946,QMobile,Android 4.4.2,2014;
947,Panasonic,Android 6.0,2017;
948,Plum,Android 5.1,2016;
949,Samsung,Feature phone,2011;
950,Motorola,Android 2.2,2011;
951,Huawei,Feature phone,2008;
952,Nokia,Feature phone,2020;
953,Nokia,Feature phone,2009;
954,Micromax,Android 5.0,2015;
"955,Lenovo,""Android 9.0, up to Android 10"",2019";
956,BLU,Android 6.0,2017;
"957,vivo,""Android 10, Funtouch 11"",2021";
958,verykool,Android 4.4.2,2014;
959,LG,Android 9.0,2020;
"960,Sharp,""Android 8.0, Sharp UI"",2018";
"961,Micromax,""Android 4.0.4, up to 4.1.1"",2012";
962,HTC,Android 4.0,2013;
963,Spice,Feature phone,2010;
964,Allview,Android 4.4.4,2014;
"965,Lenovo,""Android 5.1.1, up to 6.0"",2016";
966,Lenovo,Android 4.2,2013;
967,Allview,Android 7.0,2017;
968,Lenovo,Android 6.0 or 5.0,2016;
"969,Samsung,""Android 4.3, up to 4.4.4"",2014";
970,Motorola,Android 2.3.7,2012;
971,LG,Feature phone,2007;
972,Celkon,Android 4.4.2,2014;
973,Tecno,Android 7.0,2017;
974,Samsung,Feature phone,2008;
975,Samsung,Tizen 2.4,2016;
976,Unnecto,Feature phone,2011;
"977,Samsung,""Android 4.4.4, up to 5.0.2"",2014";
978,Nokia,Feature phone,2003;
979,Philips,Feature phone,2009;
"980,Amazon,""Android 4.4, Fire 4"",2014";
981,Nokia,Feature phone,2007;
982,LG,Feature phone,2009;
983,ZTE,Android 2.3,2011;
984,ZTE,Android 3.2,2012;
985,Nokia,Feature phone,2001;
"986,Xiaomi,""Android 9.0, up to Android 10, MIUI 12"",2019";
987,alcatel,Android 4.1,2013;
988,Lava,Android 6.0,2017;
"989,Oppo,""Android 6.1, ColorOS 3"",2016";
990,alcatel,Android 5.0,2015;
"991,Apple,""iPadOS 14.1, up to iPadOS 14.6"",2020";
992,Yezz,Feature phone,2016;
993,Prestigio,Android 4.2,2013;
994,T-Mobile,Microsoft Windows Mobile 6.1 Professional,2009;
995,LG,Android 10,2020;
996,BLU,Android 8.1 Oreo,2019;
"997,Nokia,""Symbian Belle, up to Belle FP1"",2011";
998,Lenovo,Android 5,2015;
999,Xiaomi,Android 9.0,2019;
"1000,Honor,""Android 5.1, EMUI 3.1"",2016";
